phone_number,status
7466804309,Inactive
9830921231,Inactive
7181576651,Active
7650461294,Inactive
8165611631,Inactive
9946515767,Inactive
6911565450,Active
8696583053,Inactive
9449255483,Inactive
8450989277,Inactive
9006933057,Inactive
9657322734,Inactive
9180364978,Active
7363104756,Active
7260854788,Active
7526501646,Active
9139552751,Active
9558594298,Active
7937913463,Active
8226433138,Active
9619616518,Active
7652662337,Active
9569584402,Inactive
7666226856,Inactive
8131042461,Inactive
8898379654,Active
8425506607,Active
6818673969,Inactive
6686090888,Inactive
6052863224,Inactive
8663480408,Active
7442419621,Active
8501478389,Active
6206767384,Inactive
9605781027,Active
6067809285,Active
7000242344,Inactive
6323712957,Inactive
7318992340,Inactive
6211453214,Inactive
6016971438,Inactive
7269100650,Active
7322221938,Inactive
7456712273,Inactive
8688711622,Active
6116734928,Active
6104785232,Active
6138302241,Active
6466352636,Inactive
8331473352,Active
6988628864,Inactive
7839232105,Inactive
6074515798,Inactive
9458230354,Inactive
7503910443,Active
7816616883,Active
6017580168,Active
6690140870,Inactive
9462779940,Active
6837239584,Active
6011637431,Active
7196263130,Active
9695619434,Active
7374360165,Active
7620350085,Inactive
6618913256,Inactive
9674038937,Active
6111849171,Inactive
7891065641,Active
6273285028,Active
9865730562,Inactive
6831904380,Active
9217659167,Inactive
6650456808,Inactive
8408960341,Inactive
8157671642,Active
6151914785,Inactive
7818828146,Active
6422061612,Inactive
8684424930,Active
9301059883,Inactive
9052318463,Active
9137336731,Active
8955051760,Active
7986001599,Inactive
8701955769,Inactive
9298396581,Inactive
6908065930,Active
8393357753,Active
8053903832,Inactive
7542229289,Inactive
6675011851,Active
6029837693,Inactive
8266042374,Active
8512373010,Active
6443744157,Inactive
7347583693,Inactive
8295451943,Inactive
9129464664,Inactive
7544701939,Inactive
6520240349,Active
6676507179,Inactive
8273340636,Inactive
9924063276,Active
7423126440,Active
9786097754,Active
6565826014,Inactive
7751682140,Active
8418198422,Active
7707341126,Active
7169898868,Inactive
7328728435,Inactive
9576696595,Active
9971300169,Active
7028223445,Active
7363493412,Inactive
9893628088,Inactive
6865406645,Active
9045761341,Inactive
9707721379,Inactive
7963475477,Inactive
6858731202,Active
8726574549,Active
6792068905,Active
7878130822,Active
8710723378,Active
8146833659,Active
8501789097,Inactive
7758176272,Inactive
9315061742,Active
6241810016,Active
6500440983,Active
8055452359,Inactive
7791605689,Inactive
9824889263,Active
6171935511,Active
9233490850,Inactive
6044244222,Inactive
8875777742,Inactive
9316703377,Active
6238272108,Inactive
9510299803,Active
7177825709,Inactive
8681863592,Active
7599267620,Inactive
7963625268,Inactive
6389990821,Active
6209216363,Inactive
6125064297,Active
6085329737,Active
7388707217,Inactive
7895361180,Active
8020097927,Active
9656675284,Active
9244027680,Inactive
7220922064,Active
8786543638,Active
9897498268,Active
7727102290,Inactive
6571160160,Active
9609980377,Inactive
7681956031,Inactive
9188989426,Inactive
6801696484,Inactive
7094022004,Active
6255208523,Active
6552848414,Inactive
6845324446,Active
9252649158,Inactive
9076564828,Active
7912115841,Inactive
9310105732,Active
9160793503,Active
6275516962,Inactive
9760658383,Active
7921381050,Inactive
7254095262,Active
6301339245,Inactive
8162170816,Active
8457741709,Active
6864570544,Active
9300578398,Inactive
7318384564,Inactive
9774497523,Active
8702670981,Active
8672002255,Inactive
8939632109,Inactive
8683701302,Inactive
6628838648,Inactive
6600009417,Inactive
9222976549,Active
8738107085,Inactive
7632401427,Inactive
7839165051,Inactive
7597649804,Inactive
9743666424,Active
6180841806,Active
8516876149,Inactive
9512221828,Inactive
8766963933,Inactive
8180314967,Active
8629871846,Inactive
9335587085,Active
6099195842,Active
8536528787,Active
9145687586,Inactive
6578095133,Active
9622952428,Inactive
6485338943,Active
7885758762,Active
6967480564,Active
9880429337,Inactive
7386052727,Inactive
8455237228,Inactive
9403692188,Inactive
9162321558,Inactive
8036485243,Inactive
6764920270,Active
9820505913,Active
8188608928,Active
8053231967,Inactive
9404010536,Active
8117660139,Inactive
7329220250,Active
8717276161,Inactive
9459611398,Active
6930202827,Active
9092790816,Inactive
7411622189,Inactive
9385714633,Inactive
6548877774,Inactive
8955486887,Inactive
7597620697,Inactive
7573963750,Active
7687151998,Active
8704243916,Active
8743927482,Inactive
9123371446,Inactive
9835711370,Active
6477646374,Active
6187801524,Inactive
7566993547,Inactive
7096188889,Inactive
7791190660,Inactive
8320370225,Inactive
8499176271,Inactive
7616817183,Active
6144800142,Inactive
9432195033,Active
9467488670,Inactive
6018515321,Inactive
7954569274,Inactive
9163064271,Inactive
6526194286,Active
6555013669,Active
9960990980,Inactive
7012762619,Active
7256247857,Active
8341614017,Inactive
7030812726,Active
6638778159,Active
6389425083,Inactive
6923880383,Inactive
7512963620,Active
8200005662,Inactive
7995567795,Inactive
7962932485,Active
9037292693,Active
8745380764,Inactive
9881392300,Active
9558304247,Active
6190769434,Inactive
9276079877,Active
8578690186,Inactive
6567619163,Active
9268511670,Inactive
8272345623,Inactive
9496528721,Active
9369552049,Inactive
8981681612,Active
8240188397,Inactive
9666173785,Active
8854790288,Active
7959610077,Inactive
7384380811,Inactive
6647745205,Active
9826493370,Active
6967399181,Inactive
6265902209,Active
9705731240,Active
9912241111,Inactive
6136486188,Active
6954028976,Inactive
6086660806,Inactive
9864999340,Active
9232012499,Active
6446671938,Active
6217104802,Active
9872676135,Inactive
9372917154,Active
9474091046,Active
7800532685,Active
8092463979,Inactive
8550154540,Inactive
8314240674,Active
7422028261,Active
6174584591,Active
6806466005,Active
6733267383,Inactive
6895017473,Inactive
8188042756,Inactive
7212150961,Inactive
8229435042,Active
9888770249,Active
8275633747,Active
7281973928,Active
8453646039,Inactive
7155926917,Inactive
7698149154,Active
8775075195,Active
6869926054,Inactive
8268284932,Active
7010925563,Active
9996219669,Active
8105228263,Active
7247379824,Inactive
6215348522,Inactive
6022771239,Active
7046354830,Inactive
6467894899,Active
8779045076,Inactive
6179312580,Inactive
7626576632,Active
9237643064,Active
6066416807,Active
8651277529,Active
8874500708,Inactive
7825670970,Active
8380255049,Inactive
8331110734,Inactive
9071517802,Active
9686261418,Active
6958828447,Active
9656735443,Inactive
6259141355,Active
8420872921,Active
9123538329,Inactive
8069365407,Inactive
8415657101,Inactive
8434303302,Active
6456819691,Inactive
9895895013,Inactive
8277699206,Active
8019051124,Active
7435714010,Inactive
8983838573,Active
9520790450,Inactive
8765025659,Inactive
8678373262,Active
6099848211,Inactive
7732334027,Active
8066569468,Inactive
7399640292,Active
6758029091,Inactive
9714613227,Active
6712631085,Inactive
9506564420,Inactive
7223930675,Inactive
8930968713,Active
7125912833,Inactive
9426137256,Active
6215046636,Active
7336905850,Active
9428632879,Active
9800302784,Inactive
9791705896,Active
9376184070,Active
8269677912,Active
7945416184,Inactive
7005653378,Inactive
7929597864,Inactive
8118767462,Active
6285622712,Active
9335071754,Inactive
9012948709,Inactive
9079778060,Active
6104901070,Inactive
6881106285,Inactive
8607126995,Inactive
8395406110,Inactive
8464364999,Inactive
8404692951,Active
7818340100,Active
8707995569,Inactive
6472829258,Inactive
9357793448,Inactive
7900557606,Inactive
7302729671,Active
8526536137,Active
6206983609,Inactive
7460378927,Inactive
9070235082,Active
7186242257,Inactive
8754864827,Inactive
8008811351,Inactive
9219636701,Active
8612575263,Active
8607269102,Active
9932634472,Active
7808927005,Active
8399839626,Inactive
6608473846,Active
6653040625,Active
9446926210,Active
6066791158,Active
8456475394,Active
7948949661,Active
7630762563,Active
6792171313,Active
7452098762,Active
6603556918,Inactive
6379239812,Inactive
7838615311,Inactive
8836270231,Inactive
6145664810,Active
8390275295,Active
9768343758,Inactive
9071232963,Inactive
7163739771,Active
7149291781,Inactive
7338689123,Inactive
8289196512,Inactive
7793641531,Active
7144636894,Active
9562329550,Inactive
9847398112,Inactive
6007911164,Inactive
6928265439,Inactive
6861952211,Inactive
8552725462,Inactive
9962017536,Active
9229899928,Active
8072001251,Inactive
7813366361,Inactive
8208264492,Inactive
9643650318,Inactive
8493396713,Active
7808126385,Inactive
9648500165,Inactive
7561831858,Inactive
9499704019,Inactive
7816873239,Active
7785383402,Inactive
8912200876,Active
9156754575,Inactive
9343036362,Inactive
7559242694,Inactive
8915201246,Active
7943891061,Inactive
9019824438,Active
8933966543,Active
8515215546,Active
8575531684,Inactive
8062783254,Active
8941080543,Active
9252855389,Inactive
7584483667,Inactive
7220832339,Inactive
7894915478,Inactive
9558910228,Active
6269489680,Active
8645949470,Inactive
6758725850,Active
8232356423,Inactive
9038800161,Inactive
7186751566,Inactive
8100832915,Inactive
9333232341,Active
7559721928,Inactive
8088725841,Active
8352454056,Active
9564347829,Active
7047964653,Inactive
6830633251,Inactive
8786739522,Active
8684446417,Active
6909941874,Inactive
8524098920,Inactive
6147914288,Active
9304462788,Active
7349161658,Inactive
6248767629,Active
9703542875,Inactive
9366567864,Inactive
9112890731,Active
7503336095,Inactive
6223096102,Inactive
6414550912,Active
9662272501,Active
6236836353,Active
8532539492,Active
8393333437,Active
9258143090,Active
8553872471,Inactive
9294108563,Inactive
9485089813,Inactive
6180548764,Active
6931767228,Inactive
6610996729,Inactive
9536871387,Inactive
6531696669,Active
6920119210,Inactive
8686974890,Inactive
9441356536,Active
9906241429,Inactive
9150647651,Inactive
7804532808,Active
8986380786,Active
6111549175,Inactive
9249763010,Inactive
7903118356,Active
8203659756,Inactive
7316843476,Active
9116640289,Active
8695121666,Active
6712352881,Active
8199492969,Inactive
6422615080,Inactive
9530073818,Inactive
9125131610,Inactive
7225029233,Active
7333393568,Inactive
9009725715,Inactive
8734557818,Active
8403544080,Active
7673973259,Inactive
6279460614,Active
9366779529,Active
6066054967,Inactive
8238569663,Active
8281628024,Inactive
7632773318,Inactive
9311356958,Inactive
6666000864,Inactive
6706816161,Inactive
8567538699,Active
6240579418,Active
6362014041,Active
8965319096,Active
9801549198,Inactive
6247617333,Active
6918677148,Inactive
9797455934,Active
6665456601,Inactive
7903315708,Active
7100479176,Active
8028648286,Inactive
8921149610,Active
9920164666,Inactive
6261508456,Inactive
6548937895,Inactive
8848429709,Active
8396526715,Active
9506716278,Inactive
8570283290,Active
6346811866,Inactive
9846995680,Inactive
7486430637,Inactive
8186287821,Active
6384801287,Inactive
9058113245,Active
9919181540,Active
6109638712,Inactive
9268578589,Inactive
6229454392,Inactive
9283236669,Active
6781294684,Inactive
6539488398,Active
9868847483,Inactive
7395403197,Inactive
9295058924,Active
9652325186,Inactive
6404336941,Inactive
9261093539,Active
8448764115,Active
8649592856,Inactive
8222126811,Active
8311550353,Inactive
7177085570,Active
6796980007,Inactive
7127237223,Inactive
8475013375,Inactive
7062957595,Active
9121464760,Active
9622758118,Inactive
6520295999,Inactive
7857339779,Inactive
6215615855,Active
9183601956,Active
9457855840,Active
8637452240,Inactive
7960318769,Active
6142285593,Inactive
8595953812,Active
6241373710,Inactive
9154738582,Active
8043354561,Inactive
7710888091,Active
6139441992,Inactive
9388519473,Inactive
9256288059,Active
8171817789,Inactive
6644459273,Active
6323338376,Inactive
7989488475,Active
8152343534,Active
9293599271,Inactive
9208255359,Active
8232037282,Inactive
8413333412,Active
8580484612,Inactive
9461894412,Inactive
8493379392,Inactive
7790829809,Active
9668457250,Active
7357495165,Inactive
7495100356,Inactive
9822171376,Inactive
6415756826,Active
7177552908,Inactive
9207162199,Active
6698087286,Active
9961987344,Inactive
7762770025,Inactive
8183411423,Inactive
7631442573,Active
8583364655,Inactive
8370686289,Inactive
9581947599,Inactive
7562068756,Active
7429851864,Inactive
7526647584,Inactive
8473113092,Active
6479703724,Active
9294484115,Inactive
6791046997,Active
6853819365,Inactive
6419490773,Active
9759424346,Active
8278568043,Active
9398874605,Inactive
9626366916,Inactive
6042717542,Inactive
8039014165,Inactive
6915424215,Active
7523850372,Inactive
9289536127,Inactive
9970479921,Inactive
9355223405,Inactive
6102216901,Inactive
9706029459,Inactive
6744926943,Active
9768961954,Active
6021944064,Inactive
6576425092,Active
7013424863,Active
8341594525,Inactive
6067900704,Inactive
8997565134,Active
6774428949,Inactive
8119375576,Active
7477831214,Inactive
9209604235,Active
8735226234,Active
9358467610,Active
8921868624,Inactive
6296278775,Active
6595521900,Inactive
9276160283,Active
9907867492,Active
8535820094,Inactive
6600060535,Active
7482251429,Inactive
8146641614,Inactive
9854709069,Inactive
6627380992,Inactive
7004670218,Inactive
7981774375,Inactive
9397588392,Active
7515451667,Active
9118564177,Active
6670386811,Active
